ID, gender, age, household, church
935, 1, 24, 6126, 185
936, 1, 16, 3366, 182
937, 1, 24, 6001, 166
938, 1, 15, 3040, 18
939, 1, 17, 3759, 104
940, 1, 16, 629, 209
941, 1, 21, 6005, 123
942, 1, 24, 6270, 123
943, 1, 16, 3949, 84
944, 1, 23, 6378, 35
945, 1, 18, 5145, 57
946, 1, 20, 793, 13
947, 1, 18, 101, 173
948, 1, 19, 3626, 58
949, 1, 22, 6532, 171
950, 1, 16, 3802, 82
951, 1, 20, 231, 177
952, 1, 20, 3957, 43
953, 1, 16, 922, 95
954, 1, 17, 5964, 164
955, 1, 18, 5379, 95
956, 1, 22, 4202, 7
957, 1, 19, 5877, 65
958, 1, 19, 371, -1
959, 1, 22, 6222, 1
960, 1, 19, 5368, 146
961, 1, 20, 4724, 84
962, 1, 20, 1913, 146
963, 1, 22, 5959, 168
964, 1, 16, 5164, 84
965, 1, 23, 6579, 13
966, 1, 15, 4829, 181
967, 1, 17, 6411, 7
968, 1, 19, 6445, 145
969, 1, 19, 2069, 24
970, 1, 16, 3423, 128
971, 1, 17, 3564, 86
972, 1, 20, 2915, 65
973, 1, 23, 4727, 198
974, 1, 24, 1761, 82
975, 1, 24, 3426, 103
976, 1, 16, 4186, 194
977, 1, 22, 2748, -1
978, 1, 15, 5213, 99
979, 1, 23, 4191, 105
980, 1, 16, 2136, -1
981, 1, 24, 1681, -1
982, 1, 15, 3017, 152
983, 1, 22, 5306, 17
984, 1, 18, 2781, 155
985, 1, 18, 1397, 149
986, 1, 16, 4396, -1
987, 1, 18, 3949, 84
988, 1, 20, 5397, 78
989, 1, 24, 3982, 200
990, 1, 22, 5820, 37
991, 1, 20, 4998, 82
992, 1, 15, 3637, 54
993, 1, 17, 5343, 45
994, 1, 22, 4894, 162
995, 1, 22, 2940, 178
996, 1, 20, 5352, 135
997, 1, 18, 4808, 162
998, 1, 18, 5029, 141
999, 1, 22, 2780, 141
1000, 1, 23, 5165, 59
1001, 1, 17, 2923, 118
1002, 1, 20, 4571, 143
1003, 1, 16, 1328, 189
1004, 1, 20, 5230, -1
1005, 1, 17, 5630, 19
1006, 1, 17, 4915, 33
1007, 1, 21, 5586, 106
1008, 1, 15, 6225, 141
1009, 1, 23, 3788, 168
1010, 1, 19, 3356, 152
1011, 1, 24, 4720, 161
1012, 1, 20, 5960, 13
1013, 1, 21, 4751, -1
1014, 1, 16, 5316, 166
1015, 1, 15, 5918, 86
1016, 1, 22, 1963, 75
1017, 1, 20, 1849, 11
1018, 1, 24, 2821, 191
1019, 1, 15, 6583, 138
1020, 1, 16, 2108, 113
1021, 1, 19, 5753, 95
1022, 1, 22, 4074, -1
1023, 1, 19, 5822, 170
1024, 1, 15, 2358, 155
1025, 1, 23, 6491, 95
1026, 1, 23, 6128, 141
1027, 1, 17, 4637, -1
1028, 1, 19, 2013, 156
1029, 1, 20, 62, 7
1030, 1, 23, 3420, 126
1031, 1, 22, 5526, 93
1032, 1, 16, 4892, 86
1033, 1, 22, 6140, 48
1034, 1, 21, 5246, 118
1035, 1, 16, 5265, 25
1036, 1, 24, 2516, 111
1037, 1, 20, 2933, 91
1038, 1, 24, 5551, 171
1039, 1, 19, 5435, 27
1040, 1, 16, 5553, 24
1041, 1, 17, 4322, 197
1042, 1, 15, 5473, 33
1043, 1, 16, 2947, 145
1044, 1, 15, 3634, 46
1045, 1, 21, 5374, 109
1046, 1, 20, 3049, 62
1047, 1, 15, 3876, 136
1048, 1, 15, 4944, 203
1049, 1, 20, 5055, 191
1050, 1, 20, 6237, 43
1051, 1, 15, 127, -1
1052, 1, 21, 6171, 95
1053, 1, 19, 2685, 199
1054, 1, 16, 5363, 199
1055, 1, 24, 3653, 160
1056, 1, 22, 2997, 121
1057, 1, 17, 5571, 143
1058, 1, 18, 6393, 69
1059, 1, 21, 4694, 199
1060, 1, 15, 2919, 24
1061, 1, 19, 1498, 135
1062, 1, 15, 6122, 119
1063, 1, 23, 4442, 128
1064, 1, 20, 3435, 22
1065, 1, 18, 6411, 7
1066, 1, 22, 2876, 63
1067, 1, 24, 6107, 51
1068, 1, 17, 6499, 176
1069, 1, 24, 6448, 132
1070, 1, 21, 4176, 163
1071, 1, 21, 5707, 95
1072, 1, 20, 6457, 98
1073, 1, 22, 6429, 20
1074, 1, 17, 4993, 66
1075, 1, 24, 6105, 197
1076, 1, 19, 6435, 129
1077, 1, 24, 5919, 134
1078, 1, 20, 2645, 121
1079, 1, 22, 3891, 17
1080, 1, 23, 4095, 45
1081, 1, 17, 2485, 29
1082, 1, 16, 5935, 84
1083, 1, 20, 2197, 143
1084, 1, 18, 6455, 62
1085, 1, 16, 6016, 77
1086, 1, 17, 6442, 122
1087, 1, 24, 6211, 28
1088, 1, 23, 5356, 17
1089, 1, 20, 3172, 165
1090, 1, 19, 4248, 170
1091, 1, 19, 2028, 25
1092, 1, 24, 1901, 125
1093, 1, 24, 3758, 171
1094, 1, 20, 1775, 141
1095, 1, 19, 6495, 57
1096, 1, 17, 4558, 4
1097, 1, 15, 3184, 77
1098, 1, 21, 5555, 80
1099, 1, 18, 5850, 7
1100, 1, 23, 5365, 169
1101, 1, 20, 6387, 187
1102, 1, 23, 1485, -1
1103, 1, 17, 6308, 75
1104, 1, 16, 2919, 24
1105, 1, 22, 3825, 67
1106, 1, 15, 5980, 147
1107, 1, 19, 3635, 35
1108, 1, 23, 878, 181
1109, 1, 16, 5802, 65
1110, 1, 21, 3088, 209
1111, 1, 18, 5753, 95
1112, 1, 21, 4728, 67
1113, 1, 23, 4347, 58
1114, 1, 24, 1676, 7
1115, 1, 23, 2724, 3
1116, 1, 23, 4922, 29
1117, 1, 16, 6532, 171
1118, 1, 21, 2564, 111
1119, 1, 22, 5210, 63
1120, 1, 20, 4498, 74
1121, 1, 20, 5906, -1
1122, 1, 24, 723, 123
1123, 1, 16, 5364, 5
1124, 1, 18, 4070, 58
1125, 1, 23, 1200, 44
1126, 1, 23, 0, 0
1127, 1, 24, 5825, 174
1128, 1, 22, 6081, 91
1129, 1, 19, 4172, 60
1130, 1, 24, 2483, -1
1131, 1, 18, 1593, 105
1132, 1, 16, 6555, -1
1133, 1, 16, 6358, 22
1134, 1, 23, 830, 67
1135, 1, 18, 5940, 162
1136, 1, 21, 3178, 53
1137, 1, 18, 6382, -1
1138, 1, 22, 2517, 104
1139, 1, 21, 4638, -1
1140, 1, 17, 5924, 62
1141, 1, 20, 5392, 7
1142, 1, 19, 6509, 1
1143, 1, 19, 4983, 182
1144, 1, 20, 6046, 131
1145, 1, 17, 5128, 22
1146, 1, 21, 3728, 177
1147, 1, 16, 5768, 192
1148, 1, 24, 6528, 77
1149, 1, 19, 6224, 178
1150, 1, 15, 1966, 188
1151, 1, 22, 2884, 209
1152, 1, 16, 6441, 1
1153, 1, 22, 1091, 21
1154, 1, 19, 6079, 188
1155, 1, 15, 2806, -1
1156, 1, 16, 6566, 12
1157, 1, 16, 1532, 121
1158, 1, 22, 5053, 198
1159, 1, 15, 2715, -1
1160, 1, 19, 5236, 169
1161, 1, 24, 761, 202
1162, 1, 23, 4055, 202
1163, 1, 24, 3375, 68
1164, 1, 16, 4814, 127
1165, 1, 22, 5753, 95
1166, 1, 24, 6460, 192
1167, 1, 24, 4104, 86
1168, 1, 23, 5469, 63
1169, 1, 15, 6409, 23
1170, 1, 20, 6484, 6
1171, 1, 21, 5423, 144
1172, 1, 24, 5597, 197
1173, 1, 22, 3877, 62
1174, 1, 16, 6028, 29
1175, 1, 21, 2569, 166
1176, 1, 20, 2113, 141
1177, 1, 17, 4412, -1
1178, 1, 21, 2925, 137
1179, 1, 22, 5511, 134
1180, 1, 18, 5546, 138
1181, 1, 18, 6496, 74
1182, 1, 21, 5902, 9
1183, 1, 19, 6153, 165
1184, 1, 16, 5410, 190
1185, 1, 21, 3861, 24
1186, 1, 19, 1692, 46
1187, 1, 20, 1928, 80
1188, 1, 21, 1630, 142
1189, 1, 22, 6510, 141
1190, 1, 24, 1254, 160
1191, 1, 18, 2292, 25
1192, 1, 20, 1756, 109
1193, 1, 20, 2930, 126
1194, 1, 21, 3829, 191
1195, 1, 19, 4348, 106
1196, 1, 24, 4843, 147
1197, 1, 16, 5877, 65
1198, 1, 23, 6514, 32
1199, 1, 21, 3797, 25
1200, 1, 18, 2792, 194
1201, 1, 20, 5165, 59
1202, 1, 20, 5923, 26
1203, 1, 19, 4473, 187
1204, 1, 20, 5191, 94
1205, 1, 20, 4359, 138
1206, 1, 23, 1015, 29
1207, 1, 15, 6554, 104
1208, 1, 22, 3995, 74
1209, 1, 17, 2109, 101
1210, 1, 20, 4523, -1
1211, 1, 21, 656, 182
1212, 1, 23, 6166, 70
1213, 1, 19, 1880, 86
1214, 1, 19, 5203, 203
1215, 1, 20, 3234, -1
1216, 1, 23, 4895, 74
1217, 1, 15, 2759, 126
1218, 1, 15, 5265, 25
1219, 1, 21, 2655, 63
1220, 1, 20, 3801, 128
1221, 1, 15, 226, 209
1222, 1, 15, 6438, 6
1223, 1, 22, 6504, 20
1224, 1, 18, 1541, 173
1225, 1, 24, 3618, 193
1226, 1, 19, 5983, 69
1227, 1, 24, 2531, 192
1228, 1, 17, 116, -1
1229, 1, 22, 4565, 155
1230, 1, 22, 2601, 29
1231, 1, 20, 5611, 146
1232, 1, 17, 3170, 175
1233, 1, 23, 5249, 54
1234, 1, 20, 1428, 148
1235, 1, 22, 2668, 21
1236, 1, 24, 5362, 158
1237, 1, 21, 3293, 123
1238, 1, 15, 4788, 202
1239, 1, 20, 4937, 149
1240, 1, 19, 6403, 94
1241, 1, 24, 5232, 173
1242, 1, 17, 706, -1
1243, 1, 21, 5852, 133
1244, 1, 23, 3919, -1
1245, 1, 18, 4769, 21
1246, 1, 17, 2942, 48
1247, 1, 22, 5952, 162
1248, 1, 21, 3363, 126
1249, 1, 19, 5855, 1
1250, 1, 22, 5339, 144
1251, 1, 23, 4160, 45
1252, 1, 19, 3133, 182
1253, 1, 21, 3734, 75
1254, 1, 20, 4515, 135
1255, 1, 19, 4293, 198
1256, 1, 21, 3488, -1
1257, 1, 21, 4147, 180
1258, 1, 23, 5553, 24
1259, 1, 23, 4571, 143
1260, 1, 15, 719, 201
1261, 1, 20, 4841, 127
1262, 1, 15, 3951, 32
1263, 1, 24, 5606, 167
1264, 1, 17, 5217, 184
1265, 1, 20, 3099, 49
1266, 1, 20, 5882, 91
1267, 1, 16, 654, 44
1268, 1, 18, 6392, 63
1269, 1, 23, 6503, 1
1270, 1, 20, 6439, 172
1271, 1, 19, 5090, 26
1272, 1, 15, 5099, 106
1273, 1, 18, 4616, 10
1274, 1, 22, 3345, 74
1275, 1, 23, 6085, 42
1276, 1, 18, 2864, 25
1277, 1, 24, 3772, 178
1278, 1, 23, 5871, -1
1279, 1, 24, 5268, 58
1280, 1, 17, 5321, 147
1281, 1, 16, 3373, 73
1282, 1, 17, 3418, 199
1283, 1, 20, 4925, 123
1284, 1, 22, 6479, 57
1285, 1, 21, 2658, -1
1286, 1, 20, 3772, 178
1287, 1, 20, 6563, 167
1288, 1, 19, 4930, -1
1289, 1, 18, 6445, 145
1290, 1, 15, 5435, 27
1291, 1, 15, 2487, 35
1292, 1, 24, 6333, 10
1293, 1, 19, 70, 167
1294, 1, 15, 6464, 58
1295, 1, 21, 4294, 98
1296, 1, 20, 5185, 34
1297, 1, 19, 5032, 6
1298, 1, 20, 6399, 9
1299, 1, 22, 4333, 55
1300, 1, 23, 5765, 28
1301, 1, 22, 4877, 142
1302, 1, 24, 6200, 41
1303, 1, 22, 1485, -1
1304, 1, 16, 2769, 145
1305, 1, 22, 5931, 103
1306, 1, 17, 3050, 82
1307, 1, 19, 2110, 188
1308, 1, 18, 1523, 169
1309, 1, 23, 3125, 65
1310, 1, 16, 1259, 40
1311, 1, 23, 3699, 111
1312, 1, 23, 5493, 184
1313, 1, 15, 586, 1
1314, 1, 24, 5516, 177
1315, 1, 18, 5700, 209
1316, 1, 21, 5318, 56
1317, 1, 16, 6095, 206
1318, 1, 16, 2451, 29
1319, 1, 20, 5322, 145
1320, 1, 23, 3665, 136
1321, 1, 23, 2798, 74
1322, 1, 24, 3707, 62
1323, 1, 22, 4639, 74
1324, 1, 16, 3215, 45
1325, 1, 22, 988, 98
1326, 1, 16, 3163, 51
1327, 1, 21, 5018, 184
1328, 1, 23, 6514, 32
1329, 1, 24, 2308, 143
1330, 1, 17, 4364, 205
1331, 1, 24, 6570, 121
1332, 1, 24, 5003, 186
1333, 1, 21, 5806, 48
1334, 1, 19, 5039, 61
1335, 1, 18, 4443, 109
1336, 1, 16, 4692, 162
1337, 1, 24, 5354, 146
1338, 1, 18, 4684, 143
1339, 1, 24, 2830, 192
1340, 1, 21, 6292, 24
1341, 1, 20, 2845, 7
1342, 1, 23, 3330, 198
1343, 1, 24, 4751, -1
1344, 1, 21, 2230, 146
1345, 1, 24, 549, 142
1346, 1, 24, 4552, 182
1347, 1, 21, 4553, 207
1348, 1, 21, 4072, 67
1349, 1, 15, 4315, 75
1350, 1, 22, 5306, 17
1351, 1, 16, 4974, 57
1352, 1, 17, 3085, -1
1353, 1, 16, 4005, 95
1354, 1, 21, 3195, 53
1355, 1, 22, 6312, 58
1356, 1, 18, 6572, 47
1357, 1, 15, 4893, 46
1358, 1, 15, 5496, 67
1359, 1, 20, 3725, 86
1360, 1, 21, 5254, 126
1361, 1, 21, 2057, 49
1362, 1, 16, 5416, -1
1363, 1, 18, 1974, 118
1364, 1, 20, 6037, 162
1365, 1, 17, 6368, 184
1366, 1, 18, 1618, -1
1367, 1, 24, 5373, 125
1368, 1, 20, 4496, 133
1369, 1, 19, 937, 54
1370, 1, 18, 1354, 12
1371, 1, 15, 5214, 58
1372, 1, 18, 6428, 182
1373, 1, 18, 4127, 48
1374, 1, 15, 3784, 88
1375, 1, 23, 6217, 111
1376, 1, 15, 2946, 191
1377, 1, 16, 3976, 11
1378, 1, 20, 5813, 44
1379, 1, 24, 5735, 62
1380, 1, 17, 5719, 169
1381, 1, 17, 2457, 91
1382, 1, 15, 5630, 19
1383, 1, 16, 851, 174
1384, 1, 21, 2930, 126
1385, 1, 15, 2404, 188
1386, 1, 16, 6180, 149
1387, 1, 24, 6273, 161
1388, 1, 17, 4619, 97
1389, 1, 15, 5904, 17
1390, 1, 15, 4687, 88
1391, 1, 18, 19, 146
1392, 1, 15, 3222, 80
1393, 1, 21, 3168, 51
1394, 1, 18, 5782, 112
1395, 1, 18, 4842, 76
1396, 1, 15, 5399, 24
1397, 1, 23, 4386, 32
1398, 1, 23, 6580, 74
1399, 1, 16, 6199, 5
1400, 1, 20, 3921, 184
1401, 1, 20, 3618, 193
1402, 1, 17, 4975, 134
1403, 1, 16, 4957, -1
1404, 1, 21, 5543, 199
1405, 1, 22, 5312, 143
1406, 1, 16, 6335, 123
1407, 1, 18, 2518, -1
1408, 1, 19, 4867, 176
1409, 1, 22, 3805, 192
1410, 1, 21, 3032, 192
1411, 1, 17, 5829, 170
1412, 1, 22, 6304, 181
1413, 1, 23, 6277, 193
1414, 1, 17, 5579, 70
1415, 1, 19, 6387, 187
1416, 1, 15, 4366, 132
1417, 1, 23, 5559, 8
1418, 1, 23, 1350, 92
1419, 1, 24, 5263, 114
1420, 1, 15, 914, 47
1421, 1, 18, 6083, 53
1422, 1, 21, 5987, 126
1423, 1, 15, 4190, 29
1424, 1, 18, 5833, 206
1425, 1, 21, 5004, 34
1426, 1, 23, 4609, 60
1427, 1, 18, 6545, 18
1428, 1, 23, 6138, 206
1429, 1, 21, 4685, 170
1430, 1, 23, 2803, 22
1431, 1, 17, 4224, 77
1432, 1, 19, 6432, 66
1433, 1, 17, 4628, 107
1434, 1, 16, 6341, 14
1435, 1, 15, 3595, 15
1436, 1, 17, 4469, 171
1437, 1, 23, 2565, 206
1438, 1, 21, 5150, 94
1439, 1, 18, 6303, 128
1440, 1, 19, 1013, 61
1441, 1, 18, 6569, 91
1442, 1, 16, 5832, 81
1443, 1, 20, 3721, 168
1444, 1, 15, 2506, 168
1445, 1, 16, 4360, 129
1446, 1, 20, 6285, -1
1447, 1, 24, 6542, 97
1448, 1, 20, 6516, 112
1449, 1, 22, 5057, 150
1450, 1, 24, 4534, 56
1451, 1, 18, 1637, 70
1452, 1, 17, 2874, 51
1453, 1, 20, 6354, 155
1454, 1, 19, 6068, 106
1455, 1, 19, 2584, 20
1456, 1, 20, 5991, 58
1457, 1, 16, 3198, 103
1458, 1, 24, 4936, 195
1459, 1, 20, 5873, -1
1460, 1, 20, 3515, 178
1461, 1, 15, 2313, 78
1462, 1, 19, 3543, 197
1463, 1, 20, 4669, 60
1464, 1, 22, 124, -1
1465, 1, 23, 4531, 91
1466, 1, 16, 6346, 76
1467, 1, 20, 5063, 190
1468, 1, 24, 4699, 131
1469, 1, 23, 5205, 67
1470, 1, 16, 3035, 170
1471, 1, 22, 5222, 110
1472, 1, 16, 6381, 91
1473, 1, 15, 5121, 131
1474, 1, 18, 4136, 107
1475, 1, 15, 2759, 126
1476, 1, 23, 6003, 128
1477, 1, 15, 5587, 47
1478, 1, 16, 5780, 94
1479, 1, 18, 6314, 127
1480, 1, 22, 5787, 104
1481, 1, 21, 1219, 153
1482, 1, 20, 5476, 21
1483, 1, 18, 3094, 114
1484, 1, 17, 3719, -1
1485, 1, 20, 6521, 23
1486, 1, 22, 3350, 88
1487, 1, 19, 1936, 131
1488, 1, 18, 4161, 50
1489, 1, 22, 5719, 169
1490, 1, 15, 3258, 49
1491, 1, 21, 5127, 199
1492, 1, 20, 5336, 210
1493, 1, 19, 2245, -1
1494, 1, 20, 3852, 125
1495, 1, 24, 1482, 185
1496, 1, 16, 4137, 25
1497, 1, 15, 1337, 184
1498, 1, 20, 4238, 198
1499, 1, 19, 5126, 29
1500, 1, 20, 5686, 136
1501, 1, 23, 4393, 34
1502, 1, 20, 6547, -1
1503, 1, 16, 5322, 145
1504, 1, 20, 3063, 27
1505, 1, 15, 2483, -1
1506, 1, 18, 3319, 138
1507, 1, 22, 5775, 46
1508, 1, 17, 2038, 124
1509, 1, 23, 4954, 79
1510, 1, 17, 6087, 121
1511, 1, 18, 3707, 62
1512, 1, 16, 5351, 109
1513, 1, 24, 4671, 121
1514, 1, 15, 1158, 120
1515, 1, 24, 4926, 50
1516, 1, 15, 5681, 95
1517, 1, 19, 6427, 86
1518, 1, 17, 2619, 20
1519, 1, 22, 6381, 91
1520, 1, 16, 3903, 184
1521, 1, 19, 6092, 74
1522, 1, 18, 4895, 74
1523, 1, 23, 4298, 166
1524, 1, 21, 5275, 144
1525, 1, 21, 4028, 170
1526, 1, 23, 3225, 131
1527, 1, 15, 4847, 75
1528, 1, 21, 6291, 109
1529, 1, 16, 5278, 127
1530, 1, 18, 5189, 59
1531, 1, 15, 6502, 170
1532, 1, 24, 1197, 17
1533, 1, 16, 5185, 34
1534, 1, 22, 3614, 24
1535, 1, 19, 4685, 170
1536, 1, 20, 4607, 22
1537, 1, 19, 3237, 80
1538, 1, 16, 5809, -1
1539, 1, 20, 5625, 75
1540, 1, 21, 2907, 162
1541, 1, 21, 6435, 129
1542, 1, 23, 3043, 140
1543, 1, 16, 6391, 80
1544, 1, 20, 6529, 133
1545, 1, 22, 1886, 133
1546, 1, 21, 1175, 188
1547, 1, 21, 5824, 95
1548, 1, 18, 6060, 106
1549, 1, 22, 6284, 65
1550, 1, 21, 6031, 189
1551, 1, 23, 5012, 165
1552, 1, 21, 3891, 17
1553, 1, 15, 4864, 9
1554, 1, 17, 3690, 103
1555, 1, 24, 5816, 21
1556, 1, 16, 4775, 141
1557, 1, 22, 5424, -1
1558, 1, 20, 6376, 153
1559, 1, 21, 2267, 21
1560, 1, 24, 214, 40
1561, 1, 20, 5639, 161
1562, 1, 15, 2284, 21
1563, 1, 24, 5581, 20
1564, 1, 16, 4833, 10
1565, 1, 24, 2502, 78
1566, 1, 22, 6182, 173
1567, 1, 17, 3601, 13
1568, 1, 22, 3145, 12
1569, 1, 16, 5377, 197
1570, 1, 15, 2412, 114
1571, 1, 20, 3946, 94
1572, 1, 21, 3154, 53
1573, 1, 19, 6504, 20
1574, 1, 20, 711, 106
1575, 1, 16, 5788, 87
1576, 1, 20, 4259, 127
1577, 1, 20, 5465, 59
1578, 1, 21, 5283, 124
1579, 1, 17, 5298, 210
1580, 1, 23, 3133, 182
1581, 1, 23, 4983, 182
1582, 1, 15, 4158, 34
1583, 1, 17, 6096, 145
1584, 1, 20, 6258, 125
1585, 1, 21, 5888, 168
1586, 1, 20, 4040, 199
1587, 1, 23, 5401, 171
1588, 1, 17, 3648, 138
1589, 1, 20, 3842, 42
1590, 1, 16, 6574, 22
1591, 1, 16, 1842, 178
1592, 1, 20, 5604, 19
1593, 1, 17, 5273, 194
1594, 1, 17, 4420, 54
1595, 1, 15, 3337, 121
1596, 1, 15, 6495, 57
1597, 1, 22, 5515, 8
1598, 1, 21, 5634, 147
1599, 1, 15, 5310, 144
1600, 1, 22, 6168, 150
1601, 1, 21, 5664, 197
1602, 1, 19, 1056, 84
1603, 1, 23, 6461, 188
1604, 1, 18, 6211, 28
1605, 1, 23, 4334, 75
1606, 1, 15, 3512, 173
1607, 1, 21, 2703, 114
1608, 1, 22, 4592, 47
1609, 1, 23, 3206, 167
1610, 1, 24, 4421, 169
1611, 1, 24, 3540, 59
1612, 1, 15, 5278, 127
1613, 1, 20, 5894, 161
1614, 1, 20, 1374, 92
1615, 1, 17, 6483, 56
1616, 1, 17, 5704, 134
1617, 1, 18, 5930, 124
1618, 1, 22, 6398, 134
1619, 1, 22, 6170, 42
1620, 1, 24, 5635, 13
1621, 1, 17, 2884, 209
1622, 1, 21, 5658, 5
1623, 1, 15, 4281, 41
1624, 1, 18, 2541, 1
1625, 1, 19, 1188, 206
1626, 1, 21, 6281, 79
1627, 1, 16, 6209, 120
1628, 1, 24, 5041, 148
1629, 1, 19, 3567, 153
1630, 1, 19, 6556, 195
1631, 1, 16, 4866, 8
1632, 1, 20, 588, -1
1633, 1, 17, 3156, 138
1634, 1, 15, 4058, 47
1635, 1, 21, 5388, 129
1636, 1, 23, 5096, 171
1637, 1, 17, 6103, 62
1638, 1, 23, 5696, 174
1639, 1, 22, 2239, 79
1640, 1, 19, 1265, 139
1641, 1, 20, 4160, 45
1642, 1, 15, 3683, 11
1643, 1, 15, 2214, -1
1644, 1, 22, 3649, 143
1645, 1, 24, 4108, 48
1646, 1, 22, 2062, 146
1647, 1, 16, 5928, 139
1648, 1, 15, 6024, 198
1649, 1, 15, 6246, 74
1650, 1, 20, 6411, 7
1651, 1, 19, 5005, 141
1652, 1, 19, 6555, -1
1653, 1, 18, 2730, 94
1654, 1, 24, 1517, 210
1655, 1, 23, 3055, 53
1656, 1, 20, 5373, 125
1657, 1, 17, 5318, 56
1658, 1, 17, 5571, 143
1659, 1, 15, 2275, 54
1660, 1, 22, 5010, 94
1661, 1, 17, 5617, 191
1662, 1, 22, 4996, 96
1663, 1, 20, 3529, 66
1664, 1, 22, 1656, 66
1665, 1, 18, 5765, 28
1666, 1, 17, 1839, 153
1667, 1, 21, 6301, 206
1668, 1, 17, 5394, 144
1669, 1, 15, 2277, -1
1670, 1, 17, 4951, 60
1671, 1, 21, 864, 148
1672, 1, 15, 2306, -1
1673, 1, 18, 5426, 44
1674, 1, 16, 5552, 62
1675, 1, 17, 4838, 178
1676, 1, 20, 6188, -1
1677, 1, 24, 5478, 138
1678, 1, 19, 5634, 147
1679, 1, 16, 5631, 140
1680, 1, 20, 5073, 172
1681, 1, 23, 4711, 18
1682, 1, 23, 1593, 105
1683, 1, 15, 4229, 194
1684, 1, 24, 4082, 10
1685, 1, 20, 5663, 135
1686, 1, 20, 4603, 13
1687, 1, 24, 1745, 51
1688, 1, 17, 4916, 118
1689, 1, 21, 3874, 105
1690, 1, 20, 5913, 122
1691, 1, 23, 4973, 56
1692, 1, 19, 3244, 152
1693, 1, 22, 6139, 29
1694, 1, 23, 2312, 184
1695, 1, 17, 5338, 168
1696, 1, 21, 5676, 144
1697, 1, 22, 5512, 123
1698, 1, 19, 5982, 135
1699, 1, 22, 6486, 70
1700, 1, 15, 5970, 132
1701, 1, 22, 4773, 98
1702, 1, 19, 3630, 106
1703, 1, 17, 3411, 141
1704, 1, 15, 6404, 149
1705, 1, 15, 2616, 19
1706, 1, 23, 4934, 51
1707, 1, 21, 6150, 142
1708, 1, 15, 6203, 75
1709, 1, 17, 4979, 5
1710, 1, 18, 4550, 88
1711, 1, 15, 5737, 60
1712, 1, 15, 662, 135
1713, 1, 16, 5269, 121
1714, 1, 15, 5028, 88
1715, 1, 21, 5810, 181
1716, 1, 18, 5137, 174
1717, 1, 16, 2086, 206
1718, 1, 18, 1641, -1
1719, 1, 17, 5501, 149
1720, 1, 20, 3037, 136
1721, 1, 17, 5956, 13
1722, 1, 24, 4408, 140
1723, 1, 20, 4213, 37
1724, 1, 22, 5863, 13
1725, 1, 17, 5657, -1
1726, 1, 23, 3406, 27
1727, 1, 24, 5294, 82
1728, 1, 24, 3053, 94
1729, 1, 20, 5311, 186
1730, 1, 24, 2182, 127
1731, 1, 17, 4109, 157
1732, 1, 21, 1870, 93
1733, 1, 22, 3296, 182
1734, 1, 22, 6195, 50
1735, 1, 19, 1152, 5
1736, 1, 20, 5346, 161
1737, 1, 16, 6579, 13
1738, 1, 22, 3385, 37
1739, 1, 17, 4880, 88
1740, 1, 21, 3985, 20
1741, 1, 21, 1408, 17
1742, 1, 15, 5111, 118
1743, 1, 17, 1349, 170
1744, 1, 23, 6396, 116
1745, 1, 19, 6315, 148
1746, 1, 23, 5036, 162
1747, 1, 20, 6394, 95
1748, 1, 23, 4543, 54
1749, 1, 16, 4861, 81
1750, 1, 15, 3481, -1
1751, 1, 21, 5397, 78
1752, 1, 15, 6580, 74
1753, 1, 21, 1072, 94
1754, 1, 23, 5298, 210
1755, 1, 21, 2727, 53
1756, 1, 21, 3929, 150
1757, 1, 19, 1558, 88
1758, 1, 17, 5925, 20
1759, 1, 20, 3360, 76
1760, 1, 19, 4538, 160
1761, 1, 18, 5693, 168
1762, 1, 21, 5364, 5
1763, 1, 24, 6485, 25
1764, 1, 21, 3698, 126
1765, 1, 20, 6342, 20
1766, 1, 17, 5642, 24
1767, 1, 21, 3354, 49
1768, 1, 24, 5020, 37
1769, 1, 22, 3308, 27
1770, 1, 19, 6267, 57
1771, 1, 18, 3419, 131
1772, 1, 15, 6355, 180
1773, 1, 17, 6204, 107
1774, 1, 18, 5196, 45
1775, 1, 15, 4468, 79
1776, 1, 22, 5810, 181
1777, 1, 21, 6305, 34
1778, 1, 24, 6425, 12
1779, 1, 16, 2082, 163
1780, 1, 20, 6441, 1
1781, 1, 23, 825, 71
1782, 1, 21, 5791, 81
1783, 1, 16, 5525, 88
1784, 1, 22, 2007, 8
1785, 1, 19, 5361, 169
1786, 1, 15, 6185, 122
1787, 1, 21, 6123, 124
1788, 1, 19, 0, 0
1789, 1, 23, 2954, 145
1790, 1, 15, 5813, 44
1791, 1, 20, 183, 201
1792, 1, 16, 3987, 132
1793, 1, 21, 6094, 190
1794, 1, 21, 6362, 132
1795, 1, 23, 4879, 1
1796, 1, 21, 6151, 41
1797, 1, 24, 1859, 89
1798, 1, 18, 2613, 153
1799, 1, 20, 5133, 53
1800, 1, 20, 5095, 93
1801, 1, 18, 6235, 199
1802, 1, 23, 5508, 67
1803, 1, 21, 1896, -1
1804, 1, 19, 5217, 184
1805, 1, 24, 4452, 77
1806, 1, 18, 1563, 201
1807, 1, 15, 5884, 75
1808, 1, 16, 4950, 15
1809, 1, 16, 1366, 202
1810, 1, 21, 2150, 86
1811, 1, 22, 455, 145
1812, 1, 15, 6585, 152
1813, 1, 17, 3424, -1
1814, 1, 15, 1528, 196
